State Name,Branch Name,Village Name,Center Name,Customer Name,Out Standing Principal,Num Days Since Last Due,Bucket Name
S6,BAL,759,70,C27218,20855.31,0,Current (0 Days)
S6,BAL,767,87,C27219,20855.31,0,Current (0 Days)
S6,BAL,767,87,C27220,20855.31,0,Current (0 Days)
S3,MOT,738,70,C27221,15964.21,0,Current (0 Days)
S4,PAT,748,70,C27222,15966.83,0,Current (0 Days)
S4,PAT,748,70,C27223,15966.83,0,Current (0 Days)
S3,SAK,769,88,C27224,21180.88,0,Current (0 Days)
S3,SAK,769,87,C27225,21184.12,0,Current (0 Days)
S3,BAG,762,87,C27226,21177.67,0,Current (0 Days)
S3,BAG,762,87,C27227,21177.67,0,Current (0 Days)
S3,SAK,769,87,C27228,21177.67,0,Current (0 Days)
S1,HOL,637,79,C27229,18593.62,0,Current (0 Days)
S1,SIR,475,51,C27230,6294.46,0,Current (0 Days)
S1,HOS,737,21,C27231,18599.99,0,Current (0 Days)
S1,KRI,653,79,C27232,18593.62,0,Current (0 Days)
S2,NIL,357,60,C27233,28013.49,0,Current (0 Days)
S1,RAM,650,70,C27234,15966.83,0,Current (0 Days)
S1,SHI,553,70,C27235,15565.02,0,Current (0 Days)
S1,SHI,553,70,C27236,5428.6,0,Current (0 Days)
S6,DAL,758,68,C27237,15964.21,0,Current (0 Days)
S2,AHM,353,54,C27238,15966.83,0,Current (0 Days)
S6,BHA,765,79,C27239,18596.57,0,Current (0 Days)
S1,SOR,545,74,C27240,18215.11,0,Current (0 Days)
S3,SAK,761,75,C27241,18596.57,0,Current (0 Days)
S1,KUD,738,58,C27242,22326.32,0,Current (0 Days)
S3,CHA,753,65,C27243,18593.62,0,Current (0 Days)
S5,REN,765,79,C27244,18218.07,0,Current (0 Days)
S6,GAR,746,64,C27245,18593.62,0,Current (0 Days)
S1,NAN,656,62,C27246,32761.99,0,Current (0 Days)
S1,NAN,660,77,C27247,32761.99,0,Current (0 Days)
S1,KRI,604,88,C27248,32757.43,0,Current (0 Days)
S3,BAG,750,61,C27249,11551.68,0,Current (0 Days)
S1,NAN,767,88,C27250,32761.29,0,Current (0 Days)
S1,HOL,637,86,C27251,32754.28,0,Current (0 Days)
S1,HOL,638,73,C27252,32758.08,0,Current (0 Days)
S1,HOL,637,87,C27253,32761.29,0,Current (0 Days)
S1,SIR,475,85,C27254,20108.38,0,Current (0 Days)
S2,JIN,216,58,C27255,12444.42,0,Current (0 Days)
S1,SIR,474,84,C27256,19733.27,0,Current (0 Days)
S1,SIR,474,84,C27257,19733.27,0,Current (0 Days)
S1,SIR,474,84,C27258,9970.82,0,Current (0 Days)
S2,AKA,211,37,C27259,12445.92,0,Current (0 Days)
S2,AKA,211,37,C27260,12445.92,0,Current (0 Days)
S2,NIL,357,10,C27261,27813.59,0,Current (0 Days)
S2,NAI,201,97,C27262,31443.32,0,Current (0 Days)
S2,NAI,201,34,C27263,12445.92,0,Current (0 Days)
S1,SIR,474,84,C27264,19733.27,0,Current (0 Days)
S1,SIR,474,84,C27265,19733.27,0,Current (0 Days)
S6,DAL,740,48,C27266,14143.75,0,Current (0 Days)
S1,SIR,478,58,C27267,14151.96,0,Current (0 Days)
S1,RAM,635,60,C27268,14143.75,0,Current (0 Days)
S2,SHI,121,36,C27269,27903.79,0,Current (0 Days)
S2,LAT,351,17,C27270,28371.99,0,Current (0 Days)
S4,PAT,752,68,C27271,15889.64,0,Current (0 Days)
S3,NAR,745,71,C27272,16277.77,0,Current (0 Days)
S3,NAR,745,71,C27273,16277.77,0,Current (0 Days)
S2,AHM,354,18,C27274,16280.82,0,Current (0 Days)
S2,NAN,203,29,C27275,16280.82,0,Current (0 Days)
S2,NAI,200,23,C27276,15889.64,0,Current (0 Days)
S2,JIN,215,69,C27277,15892.66,0,Current (0 Days)
S1,SIR,478,64,C27278,16277.77,0,Current (0 Days)
S2,DHU,148,18,C27279,13627.39,0,Current (0 Days)
S2,PAC,267,38,C27280,31102.01,0,Current (0 Days)
S2,HAD,179,12,C27281,13635.22,0,Current (0 Days)
S3,BAG,740,52,C27282,13627.39,0,Current (0 Days)
S3,BAG,741,47,C27283,13635.67,0,Current (0 Days)
S6,JAP,748,53,C27284,13635.67,0,Current (0 Days)
S6,DAL,745,51,C27285,6808.13,0,Current (0 Days)
S1,RAM,649,79,C27286,19359.04,0,Current (0 Days)
S2,JIN,215,59,C27287,19729.9,0,Current (0 Days)
S2,BAD,227,15,C27288,13367.06,0,Current (0 Days)
S2,BAD,227,15,C27289,13367.06,0,Current (0 Days)
S1,NAN,660,55,C27290,14149.07,0,Current (0 Days)
S6,GAR,745,58,C27291,14143.75,0,Current (0 Days)
S2,AKA,211,20,C27292,12210.82,0,Current (0 Days)
S2,LAT,352,36,C27293,31443.32,0,Current (0 Days)
S2,AMB,228,43,C27294,9811.46,0,Current (0 Days)
S2,CHA,293,22,C27295,9811.55,0,Current (0 Days)
S1,RAM,750,71,C27296,18976.9,0,Current (0 Days)
S1,SHI,737,17,C27297,31443.25,0,Current (0 Days)
S2,AKA,195,34,C27298,15889.64,0,Current (0 Days)
S1,KRI,764,79,C27299,18976.9,0,Current (0 Days)
S2,AMB,228,15,C27300,26906.82,0,Current (0 Days)
S3,SAK,762,79,C27301,18976.9,0,Current (0 Days)
S6,DAL,758,80,C27302,18591.16,0,Current (0 Days)
S6,DAL,758,80,C27303,18591.16,0,Current (0 Days)
S6,DAL,758,80,C27304,18591.16,0,Current (0 Days)
S6,CHH,763,75,C27305,18596.57,0,Current (0 Days)
S4,KUN,748,64,C27306,16549.41,0,Current (0 Days)
S1,GUN,663,80,C27307,18973.97,0,Current (0 Days)
S2,NAN,202,21,C27308,30745.79,0,Current (0 Days)
S2,PAC,292,13,C27309,30047.03,0,Current (0 Days)
S2,AUR,238,72,C27310,30049.31,0,Current (0 Days)
S3,BAH,758,76,C27311,18217.57,0,Current (0 Days)
S3,CHA,764,77,C27312,18214.64,0,Current (0 Days)
S1,NAN,659,77,C27313,18593.62,0,Current (0 Days)
S2,AMB,350,35,C27314,8327.94,0,Current (0 Days)
S2,AMB,228,38,C27315,30047.03,0,Current (0 Days)
S1,SIN,479,38,C27316,12589.36,0,Current (0 Days)
S6,CHH,763,76,C27317,18215.11,0,Current (0 Days)
S1,RAM,635,59,C27318,18214.64,0,Current (0 Days)
S1,KUD,736,13,C27319,18214.64,0,Current (0 Days)
S2,NAN,197,16,C27320,31447.74,0,Current (0 Days)
S4,PAT,751,83,C27321,20111.26,0,Current (0 Days)
S6,DAL,767,85,C27322,20111.26,0,Current (0 Days)
S5,REN,753,83,C27323,10348.38,0,Current (0 Days)
S3,BAG,761,85,C27324,20103.08,0,Current (0 Days)
S3,PHU,758,77,C27325,20103.08,0,Current (0 Days)
S3,NAR,768,85,C27326,20482.39,0,Current (0 Days)
S3,MOT,739,48,C27327,20103.08,0,Current (0 Days)
S1,KRI,602,85,C27328,20103.08,0,Current (0 Days)
S2,MEH,441,85,C27329,20105.98,0,Current (0 Days)
S3,BAG,743,48,C27330,13885.7,0,Current (0 Days)
S6,CHH,767,83,C27331,20105.98,0,Current (0 Days)
S3,SHE,747,53,C27332,10372.82,0,Current (0 Days)
S6,CHH,767,86,C27333,20479.53,0,Current (0 Days)
S1,SIN,478,85,C27334,20111.76,0,Current (0 Days)
S3,NAR,749,56,C27335,21177.67,0,Current (0 Days)
S1,GUN,663,80,C27336,18976.9,0,Current (0 Days)
S2,SHA,278,17,C27337,30752.52,0,Current (0 Days)
S1,HOL,766,80,C27338,18979.81,0,Current (0 Days)
S1,NAN,660,55,C27339,13114.82,0,Current (0 Days)
S2,DEU,435,53,C27340,12852.67,0,Current (0 Days)
S1,KRI,604,79,C27341,18591.16,0,Current (0 Days)
S3,BAG,750,58,C27342,14657.99,0,Current (0 Days)
S3,RUN,749,88,C27343,21556.59,0,Current (0 Days)
S3,PHU,769,88,C27344,21179.62,0,Current (0 Days)
S1,TUR,639,52,C27345,32761.29,0,Current (0 Days)
S1,HOL,638,81,C27346,20111.26,0,Current (0 Days)
S6,DAL,740,48,C27347,20111.26,0,Current (0 Days)
S3,MOT,743,84,C27348,20103.08,0,Current (0 Days)
S3,PHU,766,84,C27349,20111.26,0,Current (0 Days)
S1,KRI,602,85,C27350,20111.26,0,Current (0 Days)
S1,KRI,602,85,C27351,20111.26,0,Current (0 Days)
S3,SHE,767,84,C27352,20108.38,0,Current (0 Days)
S1,GUN,663,85,C27353,20479.53,0,Current (0 Days)
S3,SAK,765,84,C27354,20103.08,0,Current (0 Days)
S3,SAK,762,84,C27355,20103.08,0,Current (0 Days)
S2,AUR,237,99,C27356,32132.74,0,Current (0 Days)
S3,MOT,747,84,C27357,20851.99,0,Current (0 Days)
S3,MOT,747,86,C27358,20851.99,0,Current (0 Days)
S1,HOL,635,86,C27359,20477.12,0,Current (0 Days)
S3,BAG,750,56,C27360,13893.93,0,Current (0 Days)
S5,ROB,757,86,C27361,10543.01,0,Current (0 Days)
S1,SIN,736,77,C27362,31794.27,0,Current (0 Days)
S6,JAP,758,68,C27363,23776.17,0,Current (0 Days)
S5,REN,761,74,C27364,20479.53,0,Current (0 Days)
S3,RUN,751,61,C27365,21184.12,0,Current (0 Days)
S1,SOR,545,88,C27366,32757.43,0,Current (0 Days)
S1,GUN,663,78,C27367,32754.28,0,Current (0 Days)
S3,BAH,757,78,C27368,21182.76,0,Current (0 Days)
S3,SHE,760,71,C27369,21556.59,0,Current (0 Days)
S1,SIN,478,83,C27370,21184.12,0,Current (0 Days)
S3,SAK,769,88,C27371,21180.88,0,Current (0 Days)
S1,SIN,479,21,C27372,14660.86,0,Current (0 Days)
S1,KRI,604,88,C27373,32757.43,0,Current (0 Days)
S1,GUN,663,78,C27374,32757.43,0,Current (0 Days)
S1,KRI,741,47,C27375,14655.58,0,Current (0 Days)
S1,KRI,654,63,C27376,32761.29,0,Current (0 Days)
S1,KRI,767,88,C27377,32761.29,0,Current (0 Days)
S1,GUN,663,72,C27378,32761.29,0,Current (0 Days)
S2,KIN,192,37,C27379,20105.5,0,Current (0 Days)
S2,HAD,195,46,C27380,10022.84,0,Current (0 Days)
S1,KRI,654,49,C27381,18977.37,0,Current (0 Days)
S1,KUD,735,77,C27382,18980.31,0,Current (0 Days)
S1,HOL,630,82,C27383,18977.37,0,Current (0 Days)
S1,RAM,750,81,C27384,18980.31,0,Current (0 Days)
S2,AKA,212,33,C27385,19358.54,0,Current (0 Days)
S1,SAN,666,47,C27386,18977.37,0,Current (0 Days)
S2,BAS,212,29,C27387,18980.31,0,Current (0 Days)
S2,PAI,244,23,C27388,31443.32,0,Current (0 Days)
S2,AUR,239,13,C27389,30745.86,0,Current (0 Days)
S1,RAM,653,82,C27390,18980.31,0,Current (0 Days)
S3,SHE,759,71,C27391,19353.22,0,Current (0 Days)
S1,KRI,604,81,C27392,9150.59,0,Current (0 Days)
S3,RUN,751,58,C27393,14590.75,0,Current (0 Days)
S3,CHA,764,78,C27394,18209.21,0,Current (0 Days)
S3,RUN,751,58,C27395,18209.21,0,Current (0 Days)
S5,ROB,742,78,C27396,18218.07,0,Current (0 Days)
S6,DAL,750,77,C27397,18973.97,0,Current (0 Days)
S6,JAP,763,78,C27398,18212.19,0,Current (0 Days)
S3,RUN,764,78,C27399,18217.57,0,Current (0 Days)
S1,GUN,663,66,C27400,18211.68,0,Current (0 Days)
S1,SIR,475,84,C27401,20108.38,0,Current (0 Days)
S1,RAM,635,63,C27402,10581.77,0,Current (0 Days)
S6,GAR,764,78,C27403,18218.07,0,Current (0 Days)
S3,BAG,749,64,C27404,18215.11,0,Current (0 Days)
S1,GUN,663,57,C27405,18217.57,0,Current (0 Days)
S3,RUN,765,80,C27406,18973.97,0,Current (0 Days)
S2,BAD,225,46,C27407,13106.02,0,Current (0 Days)
S6,JAP,763,76,C27408,18979.81,0,Current (0 Days)
S1,RAM,649,80,C27409,18597.04,0,Current (0 Days)
S1,HOL,638,56,C27410,32761.29,0,Current (0 Days)
S1,RAM,636,53,C27411,19041.33,0,Current (0 Days)
S1,RAM,636,80,C27412,18976.9,0,Current (0 Days)
S3,BAH,756,80,C27413,18599.99,0,Current (0 Days)
S6,DAL,741,54,C27414,18973.97,0,Current (0 Days)
S1,GUN,664,51,C27415,18597.04,0,Current (0 Days)
S2,BAD,227,16,C27416,26598.65,0,Current (0 Days)
S2,CHA,279,21,C27417,9811.63,0,Current (0 Days)
S2,NAI,201,11,C27418,33788.63,0,Current (0 Days)
S2,AMB,228,42,C27419,33787.26,0,Current (0 Days)
S2,HAD,195,14,C27420,22653.48,0,Current (0 Days)
S2,HAD,196,36,C27421,22291.83,0,Current (0 Days)
S2,AUR,244,99,C27422,34120.45,0,Current (0 Days)
S2,AUR,244,99,C27423,34120.45,0,Current (0 Days)
S1,SHI,552,36,C27424,33787.26,0,Current (0 Days)
S3,LAH,770,89,C27425,22659.81,0,Current (0 Days)
S2,KIN,192,52,C27426,34173.27,0,Current (0 Days)
S2,KIN,180,39,C27427,34127.36,0,Current (0 Days)
S3,PHU,755,75,C27428,22659.81,0,Current (0 Days)
S3,SAK,768,87,C27429,22659.81,0,Current (0 Days)
S2,BAD,226,89,C27430,22653.48,0,Current (0 Days)
S2,DHU,150,45,C27431,22661.08,0,Current (0 Days)
S1,RAM,650,81,C27432,18973.97,0,Current (0 Days)
S1,RAM,650,81,C27433,18973.97,0,Current (0 Days)
S2,DEU,449,80,C27434,18599.99,0,Current (0 Days)
S3,BAG,743,68,C27435,19352.73,0,Current (0 Days)
S1,SAN,737,72,C27436,16673.8,0,Current (0 Days)
S2,BAD,227,34,C27437,28615.77,0,Current (0 Days)
S2,BAD,227,34,C27438,28615.77,0,Current (0 Days)
S6,BAL,757,66,C27439,11402.24,0,Current (0 Days)
S6,GAR,743,49,C27440,16665.29,0,Current (0 Days)
S5,REN,740,73,C27441,16668.34,0,Current (0 Days)
S3,PHU,760,73,C27442,17056.2,0,Current (0 Days)
S5,REN,760,71,C27443,8541.36,0,Current (0 Days)
S5,REN,760,71,C27444,14600.25,0,Current (0 Days)
S5,REN,760,73,C27445,16668.34,0,Current (0 Days)
S6,DAL,744,73,C27446,16668.34,0,Current (0 Days)
S6,DAL,762,73,C27447,16668.34,0,Current (0 Days)
S6,BHA,762,73,C27448,14600.27,0,Current (0 Days)
S3,BAG,739,48,C27449,14400.23,0,Current (0 Days)
S5,REN,741,86,C27450,20851.99,0,Current (0 Days)
S6,JAP,768,85,C27451,20851.99,0,Current (0 Days)
S1,KRI,603,57,C27452,14148.6,0,Current (0 Days)
S3,MOT,738,84,C27453,20857.7,0,Current (0 Days)
S3,CHA,758,81,C27454,21228.58,0,Current (0 Days)
S6,DAL,761,72,C27455,18973.97,0,Current (0 Days)
S6,DAL,745,51,C27456,18973.97,0,Current (0 Days)
S6,DAL,750,63,C27457,18599.99,0,Current (0 Days)
S6,GAR,764,78,C27458,18976.9,0,Current (0 Days)
S2,PAC,297,38,C27459,9230.62,0,Current (0 Days)
S6,DAL,761,72,C27460,20851.99,0,Current (0 Days)
S1,SIR,475,86,C27461,12418.28,0,Current (0 Days)
S1,BAL,517,40,C27462,14408.41,0,Current (0 Days)
S1,HOL,636,57,C27463,16908.53,0,Current (0 Days)
S1,RAM,636,53,C27464,32761.29,0,Current (0 Days)
S1,KRI,656,83,C27465,32761.29,0,Current (0 Days)
S1,TUR,571,55,C27466,32761.99,0,Current (0 Days)
S1,SIN,480,88,C27467,21184.12,0,Current (0 Days)
S5,REN,753,83,C27468,14542.73,0,Current (0 Days)
S1,SIN,737,21,C27469,32757.43,0,Current (0 Days)
S3,SAK,768,87,C27470,11954.39,0,Current (0 Days)
S1,SIR,475,88,C27471,16254.12,0,Current (0 Days)
S1,HOL,634,83,C27472,35471.14,0,Current (0 Days)
S1,SHI,552,57,C27473,14909.39,0,Current (0 Days)
S3,PHU,755,86,C27474,21552.1,0,Current (0 Days)
S1,BAL,517,88,C27475,35470.48,0,Current (0 Days)
S3,MOT,739,57,C27476,14917.48,0,Current (0 Days)
S1,SHI,553,33,C27477,13111.4,0,Current (0 Days)
S1,HOL,630,82,C27478,18977.37,0,Current (0 Days)
S6,GAR,746,53,C27479,13114.36,0,Current (0 Days)
S1,SAN,661,53,C27480,13108.93,0,Current (0 Days)
S6,GAR,755,63,C27481,18980.31,0,Current (0 Days)
S6,GAR,745,54,C27482,13114.36,0,Current (0 Days)
S6,DAL,747,51,C27483,13635.22,0,Current (0 Days)
S6,DAL,743,48,C27484,13626.95,0,Current (0 Days)
S3,PHU,767,84,C27485,20105.98,0,Current (0 Days)
S1,HOL,634,83,C27486,20105.5,0,Current (0 Days)
S3,SAK,758,68,C27487,19352.73,0,Current (0 Days)
S1,SIN,479,38,C27488,13106.02,0,Current (0 Days)
S2,SHA,279,11,C27489,30752.58,0,Current (0 Days)
S2,GAN,219,81,C27490,19358.54,0,Current (0 Days)
S2,GAN,219,81,C27491,19732.8,0,Current (0 Days)
S1,HOS,515,84,C27492,20485.76,0,Current (0 Days)
S6,JAP,751,78,C27493,20108.38,0,Current (0 Days)
S6,JAP,765,80,C27494,20105.5,0,Current (0 Days)
S2,AUR,242,95,C27495,31095.32,0,Current (0 Days)
S2,HAD,181,82,C27496,19733.27,0,Current (0 Days)
S4,PAT,751,72,C27497,15770.62,0,Current (0 Days)
S2,PAI,342,39,C27498,31099.76,0,Current (0 Days)
S2,PAI,342,39,C27499,31099.76,0,Current (0 Days)
S2,DHU,147,13,C27500,31796.44,0,Current (0 Days)
S2,AKA,211,14,C27501,10025.92,0,Current (0 Days)
S2,KIN,193,34,C27502,31443.32,0,Current (0 Days)
S2,BAD,237,15,C27503,31095.32,0,Current (0 Days)
S3,BAG,767,82,C27504,19359.04,0,Current (0 Days)
S3,BAG,767,82,C27505,19359.04,0,Current (0 Days)
S3,NAR,766,82,C27506,19729.9,0,Current (0 Days)
S3,SAK,770,89,C27507,23020.56,0,Current (0 Days)
S2,MEH,406,57,C27508,13931.73,0,Current (0 Days)
S2,NIL,357,14,C27509,34457.81,0,Current (0 Days)
S2,HAD,194,69,C27510,12120.61,0,Current (0 Days)
S2,AMB,347,12,C27511,23020.56,0,Current (0 Days)
S3,NAR,750,56,C27512,23023.65,0,Current (0 Days)
S2,BAD,226,15,C27513,25848.86,0,Current (0 Days)
S2,HAD,194,75,C27514,12120.61,0,Current (0 Days)
S2,HAD,194,40,C27515,12120.61,0,Current (0 Days)
S2,DHU,148,78,C27516,12121.19,0,Current (0 Days)
S2,HAD,194,40,C27517,34457.81,0,Current (0 Days)
S2,LAT,354,42,C27518,23389.87,0,Current (0 Days)
S2,AMB,228,10,C27519,23020.56,0,Current (0 Days)
S2,DEU,223,75,C27520,23024.96,0,Current (0 Days)
S6,CHH,764,89,C27521,23387.31,0,Current (0 Days)
S2,BAS,213,36,C27522,35470.48,0,Current (0 Days)
S2,BAD,237,15,C27523,23020.56,0,Current (0 Days)
S2,GAN,220,60,C27524,11935.83,0,Current (0 Days)
S2,DEU,437,56,C27525,6250.72,0,Current (0 Days)
S1,HOS,515,12,C27526,34795.16,0,Current (0 Days)
S2,GAN,220,60,C27527,23017.42,0,Current (0 Days)
S2,AUR,237,43,C27528,11937.01,0,Current (0 Days)
S2,AUR,238,19,C27529,15917.99,0,Current (0 Days)
S3,SHE,756,69,C27530,23389.87,0,Current (0 Days)
S3,PHU,766,88,C27531,23023.65,0,Current (0 Days)
S2,NAN,196,38,C27532,34457.81,0,Current (0 Days)
S1,RAM,649,79,C27533,18215.11,0,Current (0 Days)
S1,HOL,636,79,C27534,18591.16,0,Current (0 Days)
S2,DHU,149,15,C27535,26592.98,0,Current (0 Days)
S3,CHA,761,74,C27536,18596.57,0,Current (0 Days)
S3,SHE,756,69,C27537,18599.49,0,Current (0 Days)
S6,DAL,762,76,C27538,18599.49,0,Current (0 Days)
S2,AUR,242,93,C27539,13886.14,0,Current (0 Days)
S2,AUR,239,12,C27540,31789.79,0,Current (0 Days)
S3,SAK,762,79,C27541,20105.5,0,Current (0 Days)
S1,SHI,553,33,C27542,13886.14,0,Current (0 Days)
S1,RAM,636,56,C27543,14143.75,0,Current (0 Days)
S1,TUR,591,50,C27544,13891.01,0,Current (0 Days)
S1,SHI,553,58,C27545,13885.7,0,Current (0 Days)
S1,SHI,553,33,C27546,32818.62,0,Current (0 Days)
S1,GUN,664,50,C27547,13885.7,0,Current (0 Days)
S5,REN,740,49,C27548,14143.75,0,Current (0 Days)
S1,NAN,744,69,C27549,14151.96,0,Current (0 Days)
S1,TUR,592,59,C27550,20479.53,0,Current (0 Days)
S1,RAM,634,58,C27551,14143.75,0,Current (0 Days)
S2,AMB,228,43,C27552,34123.56,0,Current (0 Days)
S1,HOL,638,76,C27553,19352.73,0,Current (0 Days)
S2,NAN,197,29,C27554,31447.74,0,Current (0 Days)
S2,PAC,269,39,C27555,9152.82,0,Current (0 Days)
S2,GAN,220,82,C27556,19358.54,0,Current (0 Days)
S2,BAS,214,13,C27557,31102.01,0,Current (0 Days)
S2,PAC,298,11,C27558,31095.25,0,Current (0 Days)
S2,KIN,192,35,C27559,30752.58,0,Current (0 Days)
S2,AKA,213,82,C27560,19355.64,0,Current (0 Days)
S2,KIN,192,14,C27561,30745.86,0,Current (0 Days)
S2,BAD,226,22,C27562,19356.11,0,Current (0 Days)
S2,MEH,397,80,C27563,9970.79,0,Current (0 Days)
S1,RAM,654,84,C27564,19733.27,0,Current (0 Days)
S2,CHA,275,42,C27565,10372.82,0,Current (0 Days)
S1,RAM,635,59,C27566,14149.07,0,Current (0 Days)
S1,RAM,635,58,C27567,13891.01,0,Current (0 Days)
S1,KRI,741,55,C27568,12844.27,0,Current (0 Days)
S1,HOL,637,80,C27569,18979.81,0,Current (0 Days)
S3,BAH,758,71,C27570,18599.49,0,Current (0 Days)
S2,NAI,201,21,C27571,20105.5,0,Current (0 Days)
S1,TUR,591,84,C27572,20105.5,0,Current (0 Days)
S2,JIN,216,58,C27573,12444.42,0,Current (0 Days)
S2,BAS,210,35,C27574,31449.98,0,Current (0 Days)
S1,SIR,474,83,C27575,19736.19,0,Current (0 Days)
S1,SIR,474,84,C27576,7404.05,0,Current (0 Days)
S2,AMB,349,42,C27577,20111.26,0,Current (0 Days)
S2,NAI,201,48,C27578,12445.92,0,Current (0 Days)
S2,SHI,100,19,C27579,31796.44,0,Current (0 Days)
S2,NAN,197,36,C27580,31789.79,0,Current (0 Days)
S2,HAD,179,82,C27581,19736.19,0,Current (0 Days)
S2,CHA,277,44,C27582,20105.5,0,Current (0 Days)
S2,SHI,102,34,C27583,3228.19,0,Current (0 Days)
S1,NAN,762,74,C27584,17062.17,0,Current (0 Days)
S1,KRI,603,50,C27585,11718.79,0,Current (0 Days)
S2,NAI,200,42,C27586,17062.17,0,Current (0 Days)
S2,AUR,238,19,C27587,29333.22,0,Current (0 Days)
S5,REN,761,74,C27588,17053.7,0,Current (0 Days)
S1,RAM,649,87,C27589,32415.55,0,Current (0 Days)
S5,REN,744,63,C27590,21185.39,0,Current (0 Days)
S6,CHH,766,81,C27591,19355.64,0,Current (0 Days)
S6,CHH,766,81,C27592,19355.64,0,Current (0 Days)
S1,RAM,650,81,C27593,18971.52,0,Current (0 Days)
S2,HAD,194,75,C27594,10023.46,0,Current (0 Days)
S3,SHE,759,71,C27595,19353.22,0,Current (0 Days)
S3,SHE,759,71,C27596,19353.22,0,Current (0 Days)
S2,NAN,197,9-,C27597,10411.84,0,Current (0 Days)
S2,JIN,214,65,C27598,9562.65,0,Current (0 Days)
S3,RUN,754,62,C27599,17421.8,0,Current (0 Days)
S2,NIL,357,69,C27600,17180.86,0,Current (0 Days)
S2,NIL,357,34,C27601,19356.11,0,Current (0 Days)
S2,GAN,219,82,C27602,19353.22,0,Current (0 Days)
S2,NIL,357,36,C27603,31789.79,0,Current (0 Days)
S2,HAD,179,87,C27604,19736.19,0,Current (0 Days)
S2,HAD,179,12,C27605,19736.19,0,Current (0 Days)
S2,SHA,279,10,C27606,31099.76,0,Current (0 Days)
S2,DEU,439,54,C27607,10217.77,0,Current (0 Days)
S2,DEU,439,54,C27608,10217.77,0,Current (0 Days)
S3,SHE,764,81,C27609,19353.22,0,Current (0 Days)
S3,MOT,763,81,C27610,19356.11,0,Current (0 Days)
S3,SAK,760,70,C27611,19356.11,0,Current (0 Days)
S1,KRI,640,82,C27612,19352.73,0,Current (0 Days)
S1,KRI,640,82,C27613,19352.73,0,Current (0 Days)
S2,PAC,269,41,C27614,6250.72,0,Current (0 Days)
S2,AUR,244,99,C27615,35137.26,0,Current (0 Days)
S2,AUR,238,71,C27616,34798.89,0,Current (0 Days)
S2,HAD,195,14,C27617,23385.46,0,Current (0 Days)
S6,DAL,758,70,C27618,23385.46,0,Current (0 Days)
S2,NIL,358,11,C27619,12675.32,0,Current (0 Days)
S2,NIL,358,71,C27620,12675.32,0,Current (0 Days)
S2,SHA,278,14,C27621,24105.23,0,Current (0 Days)
S1,GAN,485,36,C27622,15404.42,0,Current (0 Days)
S5,REN,741,48,C27623,23382.34,0,Current (0 Days)
S2,HAD,195,21,C27624,34464.7,0,Current (0 Days)
S2,AKA,211,15,C27625,23384.23,0,Current (0 Days)
S2,SHI,988,34,C27626,13935.49,0,Current (0 Days)
S6,CHH,763,86,C27627,20849.59,0,Current (0 Days)
S1,RAM,633,58,C27628,32480.78,0,Current (0 Days)
S3,NAR,766,82,C27629,19729.9,0,Current (0 Days)
S2,BAS,213,40,C27630,11978.35,0,Current (0 Days)
S2,DHU,157,43,C27631,13375.36,0,Current (0 Days)
S2,CHA,282,46,C27632,29564.37,0,Current (0 Days)
S2,KIN,193,41,C27633,29563.1,0,Current (0 Days)
S2,KIN,192,44,C27634,29563.1,0,Current (0 Days)
S2,LAT,352,21,C27635,29563.1,0,Current (0 Days)
S2,GAN,220,55,C27636,22289.97,0,Current (0 Days)
S2,SHA,278,19,C27637,33845.38,0,Current (0 Days)
S2,GAN,219,72,C27638,23018.66,0,Current (0 Days)
S2,SIL,224,38,C27639,22661.08,0,Current (0 Days)
S2,CHA,282,36,C27640,28088.47,0,Current (0 Days)
S2,BAD,227,14,C27641,34124.21,0,Current (0 Days)
S2,BAD,227,15,C27642,33787.26,0,Current (0 Days)
S2,AUR,244,99,C27643,34124.21,0,Current (0 Days)
S2,NAI,200,18,C27644,22291.83,0,Current (0 Days)
S2,AKA,195,18,C27645,34120.45,0,Current (0 Days)
S1,SIN,479,35,C27646,34802.01,0,Current (0 Days)
S3,SAK,769,89,C27647,23384.23,0,Current (0 Days)
S3,BAG,741,47,C27648,34801.34,0,Current (0 Days)
S3,BAG,741,48,C27649,34801.34,0,Current (0 Days)
S3,SAK,769,89,C27650,23384.23,0,Current (0 Days)
S2,LAT,354,42,C27651,23384.23,0,Current (0 Days)
S2,NAI,201,10,C27652,12121.19,0,Current (0 Days)
S1,BAL,517,23,C27653,34798.25,0,Current (0 Days)
S2,SHI,101,16,C27654,13929.86,0,Current (0 Days)
S2,AUR,238,80,C27655,23752.02,0,Current (0 Days)
S2,CHA,270,42,C27656,34802.01,0,Current (0 Days)
S2,DHU,146,45,C27657,23384.23,0,Current (0 Days)
S2,NAI,201,17,C27658,12122.36,0,Current (0 Days)
S6,GAR,743,56,C27659,23387.31,0,Current (0 Days)
S3,BAH,763,89,C27660,23381.1,0,Current (0 Days)
S2,DHU,157,43,C27661,23023.65,0,Current (0 Days)
S1,HOS,736,78,C27662,14715.21,0,Current (0 Days)
S1,HOS,736,68,C27663,34798.89,0,Current (0 Days)
S1,RAM,636,53,C27664,32754.28,0,Current (0 Days)
S3,CHA,754,77,C27665,21177.67,0,Current (0 Days)
S1,HOL,638,76,C27666,19352.73,0,Current (0 Days)
S1,KRI,653,81,C27667,18980.31,0,Current (0 Days)
